AKU AKU	(1-INCH-SQUARE) CHUNKS PINEAPPLE 		FRUIT (PINEAPPLE)	39
HOUSE SPICED RUM	BLENDED AGED RUM	3	RUM (BLENDED AGED)	193
HOUSE SPICED RUM	VANILLA BEAN		SPICE (VANILLA BEAN)	193
HOUSE SPICED RUM	STRIP ORANGE PEEL		FRUIT (ORANGE)	193
HOUSE SPICED RUM	ALLSPICE BERRIES		SPICE (ALLSPICE)	193
HOUSE SPICED RUM	CINNAMON STICK		SPICE (CINNAMON)	193
HOUSE SPICED RUM	WHOLE CLOVES		SPICE (CLOVES)	193
HOUSE SPICED RUM	GRATED NUTMEG		SPICE (NUTMEG)	193
HOUSE SPICED RUM	WHOLE BLACK PEPERCORNS		SPICE (BLACK PEPERCORNS)	193
HOUSE SPICED RUM	GINGER		SPICE (GINGER)	193
HOUSE SPICED RUM	DEMERARA SYRUP		SYRUP (DEMERARA)	193
				
THE CHADBURN	TAWNY PORT		PORT (TAWNY)	201
THE CHADBURN	PEAR LIQUEUR (SUCH AS MATHILDE POIRE)		LIQUEUR (PEAR)	201
THE CHADBURN	BLENDED AGED RUM	3	RUM (BLENDED AGED)	201
THE CHADBURN	BITTERMENS XOCOLATL (CHOCOLATE) MOLE BITTERS		BITTERS (CHOCOLATE)	201
				
A WISH FOR GRACE	LEMON JUICE		JUICE (LEMON)	201
A WISH FOR GRACE	2:1 SIMPLE SYRUP		SYRUP (RICH SIMPLE)	201
A WISH FOR GRACE	PIERRE FERRAND DRY CURACAO		LIQUEUR (ORANGE)	201
A WISH FOR GRACE	POT STILL LIGHTLY AGED RUM (NEW ENGLAND)	1	POT STILL LIGHTLY AGED RUM (NEW ENGLAND)	201
A WISH FOR GRACE	BLANDY'S 5 YEAR VERDELHO MADEIRA		MADEIRA	201
A WISH FOR GRACE	ANGOSTURA BITTERS		BITTERS (AROMATIC)	201
				
HOT BUTTERED RUM	HOT BUTTERED RUM BATTER		HOT BUTTERED RUM BATTER	202
HOT BUTTERED RUM	BLENDED AGED RUM	3	RUM (BLENDED AGED)	202
HOT BUTTERED RUM	WATER HOT		WATER HOT	202
				
HOT BUTTERED RUM BATTER	GROUND CINNAMON		SPICE (CINNAMON)	202
HOT BUTTERED RUM BATTER	GROUND NUTMEG		SPICE (NUTMEG)	202
HOT BUTTERED RUM BATTER	GROUND BLACK PEPPER		SPICE (BLACK PEPPER)	202
HOT BUTTERED RUM BATTER	GROUND CLOVES		SPICE (CLOVES)	202
HOT BUTTERED RUM BATTER	GROUND ALLSPICE		SPICE (ALLSPICE)	202
HOT BUTTERED RUM BATTER	GROUND ANISE SEED		SPICE (ANISE SEED)	202
HOT BUTTERED RUM BATTER	SALTED BUTTER		SALTED BUTTER	202
HOT BUTTERED RUM BATTER	PACKED GOLDEN BROWN SUGAR		PACKED GOLDEN BROWN SUGAR	202
HOT BUTTERED RUM BATTER	BRER RABBIT MIL MOLASSES		MOLASSES	202
HOT BUTTERED RUM BATTER	VANILLA EXTRACT		EXTRACT (VANILLA)	202
				
ABRICOT VIEUX	APRICOT LIQUEUR (SUCH AS ROTHMAN & WINTER APRICOT LIQUEUR OR GIFFARD ABRICOT DU ROUSSILLON)		LIQUEUR (APRICOT)	203
ABRICOT VIEUX	CANE AOC MARTINIQUE RHUM AGRICOLE VIEUX	8	RUM (CANE AOC MARTINIQUE RHUM AGRICOLE VIEUX)	203
ABRICOT VIEUX	ANGOSTURA BITTERS		BITTERS (AROMATIC)	203
ABRICOT VIEUX	ORANGE BITTERS		BITTERS (ORANGE)	203
				
PANIOLO OLD-FASHIONED	LI HING MUI SYRUP		SYRUP (LI HING MUI)	203
PANIOLO OLD-FASHIONED	BLENDED AGED RUM	3	RUM (BLENDED AGED)	203
PANIOLO OLD-FASHIONED	ANGOSTURA BITTERS		BITTERS (AROMATIC)	203
				
PORT ROYAL	LIME JUICE		JUICE (LIME)	204
PORT ROYAL	JERK SYRUP		SYRUP (JERK)	204
PORT ROYAL	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	204
PORT ROYAL	WRAY & NEPHEW WHITE OVERPROOF RUM		RUM (WRAY & NEPHEW WHITE OVERPROOF)	204
PORT ROYAL	HELLFIRE TINCTURE		HELLFIRE TINCTURE	204
				
KINGSTON PALAKA	LEMON JUICE		JUICE (LEMON)	204
KINGSTON PALAKA	LI HING MUI POWDER		LI HING MUI POWDER	204
KINGSTON PALAKA	DRAMBUIE		LIQUEUR (DRAMBUIE)	204
KINGSTON PALAKA	BLENDED AGED RUM (JAMAICA)	3	RUM (BLENDED AGED)	204
				
DONN DAY AFTERNOON	LIME JUICE		JUICE (LIME)	206
DONN DAY AFTERNOON	CINNAMON SYRUP		SYRUP (CINNAMON)	206
DONN DAY AFTERNOON	STIEGL-RADLER GRAPEFRUIT BEER		BEER (GRAPEFRUIT)	206
DONN DAY AFTERNOON	CANE AOC MARTINIQUE RHUM AGRICOLE BLANC	7	RUM (CANE AOC MARTINIQUE RHUM AGRICOLE)	206
				
BAIE DU GALION	GREEN CHARTREUSE		LIQUEUR (CHARTREUSE GREEN)	206
BAIE DU GALION	DRAMBUIE		LIQUEUR (DRAMBUIE)	206
BAIE DU GALION	CANE AOC MARTINIQUE RHUM AGRICOLE BLANC	7	RUM (CANE AOC MARTINIQUE RHUM AGRICOLE)	206
				
AGRICOLE GUAVA COOLER	BUNDABERG GUAVA SODA		SODA (GUAVA)	209
AGRICOLE GUAVA COOLER	LIME JUICE		JUICE (LIME)	209
AGRICOLE GUAVA COOLER	LICOR 43 SPICED LIQUEUR		LIQUEUR (LICOR 43)	209
AGRICOLE GUAVA COOLER	CANE AOC MARTINIQUE RHUM AGRICOLE BLANC	7	RUM (CANE AOC MARTINIQUE RHUM AGRICOLE)	209
AGRICOLE GUAVA COOLER	ANGOSTURA BITTERS		BITTERS (AROMATIC)	209
				
RICHARD SEALEBACH	PIERRE FERRAND DRY CURACAO		LIQUEUR (ORANGE)	209
RICHARD SEALEBACH	R.L. SEALE 10 YEAR RUM		RUM (R.L. SEALE 10 YEAR)	209
RICHARD SEALEBACH	ANGOSTURA BITTERS		BITTERS (AROMATIC)	209
RICHARD SEALEBACH	PEYCHAUD'S		BITTERS (CREOLE)	209
RICHARD SEALEBACH	CHAMPAGNE		WINE (SPARKLING) (CHAMPAGNE)	209
				
COSA NOSTRA #2	LEMON JUICE		JUICE (LEMON)	210
COSA NOSTRA #2	AMARO AVERNA		AMARO (AVERNA)	210
COSA NOSTRA #2	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	210
COSA NOSTRA #2	ANGOSTURA BITTERS		BITTERS (AROMATIC)	210
COSA NOSTRA #2	GINGER ALE		SODA (GINGER)	210
				
SPONTANEOUS RUMBUSTION	LEMON JUICE		JUICE (LEMON)	210
SPONTANEOUS RUMBUSTION	HONEY SYRUP		SYRUP (HONEY)	210
SPONTANEOUS RUMBUSTION	BLACK BLENDED OVERPROOF RUM	6	RUM (BLACK BLENDED OVERPROOF)	210
SPONTANEOUS RUMBUSTION	POT STILL LIGHTLY AGED RUM (OVERPROOF)	1	POT STILL LIGHTLY AGED RUM (OVERPROOF)	210
SPONTANEOUS RUMBUSTION	BOILING WATER		WATER BOILING	210
				
BOO LOO	(1-INCH-SQUARE) CHUNKS PINEAPPLE 		FRUIT (PINEAPPLE)	249
BOO LOO	PINEAPPLE JUICE		JUICE (PINEAPPLE)	249
BOO LOO	LIME JUICE		JUICE (LIME)	249
BOO LOO	HONEY SYRUP		SYRUP (HONEY)	249
BOO LOO	BLENDED AGED RUM	3	RUM (BLENDED AGED)	249
BOO LOO	COLUMN STILL AGED RUM	4	RUM (COLUMN STILL AGED)	249
BOO LOO	BLACK BLENDED RUM	5	RUM (BLACK BLENDED)	249
BOO LOO	BLACK BLENDED OVERPROOF RUM	6	RUM (BLACK BLENDED OVERPROOF)	249
BOO LOO	SELTZER		SODA	249
				
CARIBEÑO	COCONUT WATER		COCONUT WATER	249
CARIBEÑO	DEMERARA SYRUP		SYRUP (DEMERARA)	249
CARIBEÑO	COLUMN STILL LIGHTLY AGED RUM		RUM (COLUMN STILL LIGHTLY AGED)	249
CARIBEÑO	LONDON DRY GIN	OR	GIN (LONDON DRY)	249
				
MONK'S RESPITE	COCONUT WATER		COCONUT WATER	251
MONK'S RESPITE	LEMON JUICE		JUICE (LEMON)	251
MONK'S RESPITE	HONEY SYRUP		SYRUP (HONEY)	251
MONK'S RESPITE	YELLOW CHARTREUSE		LIQUEUR (YELLOW CHARTREUSE)	251
MONK'S RESPITE	BROKER'S GIN		GIN (BROKER'S)	251
MONK'S RESPITE	SELTZER		SODA	251
MONK'S RESPITE	ORANGE BITTERS		BITTERS (ORANGE)	251
				
THE MASTADON	PINEAPPLE JUICE		JUICE (PINEAPPLE)	251
THE MASTADON	LIME JUICE		JUICE (LIME)	251
THE MASTADON	PASSION FRUIT PUREE		PUREE (PASSION FRUIT)	251
THE MASTADON	LICOR 43		LIQUEUR (LICOR 43)	251
THE MASTADON	MARASCHINO LIQUEUR		LIQUEUR (MARASCHINO)	251
THE MASTADON	BLENDED AGED RUM	3	RUM (BLENDED AGED)	251
THE MASTADON	BOURBON		WHISKEY (BOURBON)	251
THE MASTADON	PEYCHAUD'S BITTERS		BITTERS (CREOLE)	251
				
PIÑATA	PINEAPPLE JUICE		JUICE (PINEAPPLE)	252
PIÑATA	LEMON JUICE		JUICE (LEMON)	252
PIÑATA	DEMERARA SYRUP		SYRUP (DEMERARA)	252
PIÑATA	GINGER LIQUEUR		LIQUEUR (GINGER)	252
PIÑATA	ST. ELIZABETH ALLSPICE DRAM		LIQUEUR (ALLSPICE DRAM)	252
PIÑATA	BLACK BLENDED RUM	5	RUM (BLACK BLENDED)	252
PIÑATA	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	252
				
BUMBOAT	PINEAPPLE JUICE		JUICE (PINEAPPLE)	252
BUMBOAT	LEMON JUICE		JUICE (LEMON)	252
BUMBOAT	CINNAMON SYRUP		SYRUP (CINNAMON)	252
BUMBOAT	RYE		WHISKEY (RYE)	252
BUMBOAT	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	252
BUMBOAT	ALMOND EXTRACT		EXTRACT (ALMOND)	252
BUMBOAT	BITTERMENS 'ELEMAKULE TIKI BITTERS		BITTERS (TIKI)	252
BUMBOAT	BLACK BLENDED OVERPROOF RUM	6	RUM (BLACK BLENDED OVERPROOF)	252
				
PLANTER'S PUNCH	LIME JUICE		JUICE (LIME)	258
PLANTER'S PUNCH	DEMERARA SYRUP		SYRUP (DEMERARA)	258
PLANTER'S PUNCH	ST. ELIZABETH ALLSPICE DRAM		LIQUEUR (ALLSPICE DRAM)	258
PLANTER'S PUNCH	BLENDED AGED RUM (JAMAICA)	3	RUM (BLENDED AGED)	258
PLANTER'S PUNCH	ANGOSTURA BITTERS		BITTERS (AROMATIC)	258
				
MAI TAI	LIME JUICE		JUICE (LIME)	261
MAI TAI	MAI TAI RICH SIMPLE SYRUP		SYRUP (MAI TAI RICH SIMPLE)	261
MAI TAI	ORGEAT		SYRUP (ALMOND)	261
MAI TAI	PIERRE FERRAND DRY CURACAO		LIQUEUR (ORANGE)	261
MAI TAI	BLENDED AGED RUM	3	RUM (BLENDED AGED)	261
				
DOCTOR FUNK	LEMON JUICE		JUICE (LEMON)	266
DOCTOR FUNK	GRENADINE		SYRUP (GRENADINE)	266
DOCTOR FUNK	LIME JUICE		JUICE (LIME)	266
DOCTOR FUNK	DEMERARA SIMPLE SYRUP		SYRUP (DEMERARA)	266
DOCTOR FUNK	HERBSAINT		ABSINTHE (HERBSAINT)	266
DOCTOR FUNK	BLACK POT STILL UNAGED RUM		RUM (BLACK POT STILL UNAGED)	266
DOCTOR FUNK	SELTZER		SODA	266
				
ZOMBIE	LIME JUICE		JUICE (LIME)	268
ZOMBIE	GRAPEFRUIT JUICE		JUICE (GRAPEFRUIT)	268
ZOMBIE	CINNAMON SYRUP		SYRUP (CINNAMON)	268
ZOMBIE	GRENADINE		SYRUP (GRENADINE)	268
ZOMBIE	JOHN D. TAYLOR'S VELVET FALERNUM		LIQUEUR (FALERNUM)	268
ZOMBIE	BLENDED AGED RUM	3	RUM (BLENDED AGED)	268
ZOMBIE	COLUMN STILL AGED RUM	4	RUM (COLUMN STILL AGED)	268
ZOMBIE	BLACK BLENDED OVERPROOF RUM	6	RUM (BLACK BLENDED OVERPROOF)	268
ZOMBIE	HERBSTURA		BITTERS (HERBSTURA)	268
				
NAVY GROG	LIME JUICE		JUICE (LIME)	271
NAVY GROG	GRAPEFRUIT JUICE		JUICE (GRAPEFRUIT)	271
NAVY GROG	DEMERARA SYRUP		SYRUP (DEMERARA)	271
NAVY GROG	ST. ELIZABETH ALLSPICE DRAM		LIQUEUR (ALLSPICE DRAM)	271
NAVY GROG	POT STILL LIGHTLY AGED RUM (OVERPROOF)	1	POT STILL LIGHTLY AGED RUM (OVERPROOF)	271
NAVY GROG	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	271
NAVY GROG	COLUMN STILL AGED RUM	4	RUM (COLUMN STILL AGED)	271
				
SCORPION	LIME JUICE		JUICE (LIME)	272
SCORPION	ORANGE JUICE		JUICE (ORANGE)	272
SCORPION	DEMERARA SYRUP		SYRUP (DEMERARA)	272
SCORPION	ORGEAT		SYRUP (ALMOND)	272
SCORPION	BRANDY		BRANDY (GRAPE)	272
SCORPION	LONDON DRY GIN		GIN (LONDON DRY)	272
SCORPION	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	272
				
FOG CUTTER	LEMON JUICE		JUICE (LEMON)	275
FOG CUTTER	ORANGE JUICE		JUICE (ORANGE)	275
FOG CUTTER	ORGEAT		SYRUP (ALMOND)	275
FOG CUTTER	PISCO		BRANDY (PISCO)	275
FOG CUTTER	GIN		GIN	275
FOG CUTTER	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	275
FOG CUTTER	SHERRY OLOROSO		SHERRY (OLOROSO)	275
				
SINGAPORE SLING	SELTZER		SODA	276
SINGAPORE SLING	LEMON JUICE		JUICE (LEMON)	276
SINGAPORE SLING	DEMERARA SYRUP		SYRUP (DEMERARA)	276
SINGAPORE SLING	CHERRY HEERING LIQUEUR		LIQUEUR (CHERRY HEERING)	276
SINGAPORE SLING	BENEDICTINE		LIQUEUR (BENEDICTINE)	276
SINGAPORE SLING	LONDON DRY GIN		GIN (LONDON DRY)	276
SINGAPORE SLING	ANGOSTURA BITTERS		BITTERS (AROMATIC)	276
SINGAPORE SLING	ORANGE BITTERS		BITTERS (ORANGE)	276
				
HONDO HATTIE'S JUNGLE PUNCH!	LEMON JUICE		JUICE (LEMON)	311
HONDO HATTIE'S JUNGLE PUNCH!	HONEY SYRUP		SYRUP (HONEY)	311
HONDO HATTIE'S JUNGLE PUNCH!	BLUE CURACAO		LIQUEUR (ORANGE BLUE)	311
HONDO HATTIE'S JUNGLE PUNCH!	TAWNY PORT		PORT (TAWNY)	311
HONDO HATTIE'S JUNGLE PUNCH!	JOHN D. TAYLOR'S VELVET FALERNUM		LIQUEUR (FALERNUM)	311
HONDO HATTIE'S JUNGLE PUNCH!	PEAR LIQUEUR (SUCH AS MATHILDE POIRE)		LIQUEUR (PEAR)	311
HONDO HATTIE'S JUNGLE PUNCH!	BLENDED AGED RUM	3	RUM (BLENDED AGED)	311
HONDO HATTIE'S JUNGLE PUNCH!	ANGOSTURA BITTERS		BITTERS (AROMATIC)	311
				
KAHIKO PUNCH	LEMON JUICE		JUICE (LEMON)	311
KAHIKO PUNCH	PASSION FRUIT HONEY		SYRUP (PASSION FRUIT HONEY)	311
KAHIKO PUNCH	CINNAMON SYRUP		SYRUP (CINNAMON)	311
KAHIKO PUNCH	HIBISCUS LIQUEUR		LIQUEUR (HIBISCUS)	311
KAHIKO PUNCH	POT STILL UNAGED RUM		RUM (POT STILL UNAGED)	311
KAHIKO PUNCH	BITTERMENS 'ELEMAKULE TIKI BITTERS		BITTERS (TIKI)	311
				
TRIUMVIRATE PUNCH	LIME JUICE		JUICE (LIME)	312
TRIUMVIRATE PUNCH	PASSION FRUIT HONEY		SYRUP (PASSION FRUIT HONEY)	312
TRIUMVIRATE PUNCH	ST. ELIZABETH ALLSPICE DRAM		LIQUEUR (ALLSPICE DRAM)	312
TRIUMVIRATE PUNCH	POT STILL UNAGED RUM		RUM (POT STILL UNAGED)	312
TRIUMVIRATE PUNCH	ANGOSTURA BITTERS		BITTERS (AROMATIC)	312
TRIUMVIRATE PUNCH	GRATED NUTMEG		SPICE (NUTMEG)	312
				
EUREKA PUNCH	LEMON JUICE		JUICE (LEMON)	312
EUREKA PUNCH	HONEY SYRUP		SYRUP (HONEY)	312
EUREKA PUNCH	YELLOW CHARTREUSE		LIQUEUR (YELLOW CHARTREUSE)	312
EUREKA PUNCH	COLUMN STILL AGED RUM	4	RUM (COLUMN STILL AGED)	312
EUREKA PUNCH	ANGOSTURA BITTERS		BITTERS (AROMATIC)	312
EUREKA PUNCH	GINGER ALE		SODA (GINGER)	312
				
YULETIDAL WAVE	PINEAPPLE JUICE		JUICE (PINEAPPLE)	313
YULETIDAL WAVE	LEMON JUICE		JUICE (LEMON)	313
YULETIDAL WAVE	PEAR LIQUEUR (SUCH AS MATHILDE POIRE)		LIQUEUR (PEAR)	313
YULETIDAL WAVE	LICOR 43		LIQUEUR (LICOR 43)	313
YULETIDAL WAVE	ST. ELIZABETH ALLSPICE DRAM		LIQUEUR (ALLSPICE DRAM)	313
YULETIDAL WAVE	BRANDY		BRANDY (GRAPE)	313
YULETIDAL WAVE	BOURBON		WHISKEY (BOURBON)	313
YULETIDAL WAVE	COLUMN STILL AGED RUM	4	RUM (COLUMN STILL AGED)	313
				
RUMBUSTION PUNCH	LIME JUICE		JUICE (LIME)	313
RUMBUSTION PUNCH	DEMERARA SYRUP		SYRUP (DEMERARA)	313
RUMBUSTION PUNCH	CINNAMON SYRUP		SYRUP (CINNAMON)	313
RUMBUSTION PUNCH	BLENDED AGED RUM	3	RUM (BLENDED AGED)	313
RUMBUSTION PUNCH	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	313
RUMBUSTION PUNCH	HERBSTURA		BITTERS (HERBSTURA)	313
				
PUKA PUNCH	LIME JUICE		JUICE (LIME)	318
PUKA PUNCH	ORANGE JUICE		JUICE (ORANGE)	318
PUKA PUNCH	PINEAPPLE JUICE		JUICE (PINEAPPLE)	318
PUKA PUNCH	HONEY SYRUP		SYRUP (HONEY)	318
PUKA PUNCH	PASSION FRUIT SYRUP		SYRUP (PASSION FRUIT)	318
PUKA PUNCH	JOHN D. TAYLOR'S VELVET FALERNUM		LIQUEUR (FALERNUM)	318
PUKA PUNCH	BLENDED AGED RUM	3	RUM (BLENDED AGED)	318
PUKA PUNCH	BLENDED LIGHTLY AGED RUM	2	RUM (BLENDED LIGHTLY AGED)	318
PUKA PUNCH	BLACK BLENDED RUM	5	RUM (BLACK BLENDED)	318
PUKA PUNCH	ANGOSTURA BITTERS		BITTERS (AROMATIC)	318
PUKA PUNCH	BLACK BLENDED OVERPROOF RUM	6	RUM (BLACK BLENDED OVERPROOF)	318